Link;Address;Neighbor;Area;Type;Rooms;Bathrooms;Parking;Price
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-96m2-venda-RS300000-id-2650222833/;Rua Mossoró, 661 - Centro, Londrina - PR; Centro;96;Apartamento;2;2;1;300000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-67m2-venda-RS220000-id-2562274535/;Centro, Londrina - PR;Centro;67;Apartamento;3;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-recreio-bairros-londrina-com-garagem-50m2-venda-RS160000-id-2562273679/;Recreio, Londrina - PR;Recreio;50;Apartamento;2;1;1;160000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS290000-id-2553318837/;Centro, Londrina - PR;Centro;75;Apartamento;2;1;1;290000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-26m2-venda-RS244000-id-2653931361/;Centro, Londrina - PR;Centro;26;Apartamento;1;1;1;244000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-85m2-venda-RS190000-id-2636275575/;Rua São Salvador - Centro, Londrina - PR; Centro;85;Apartamento;3;2;1;190000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-60m2-venda-RS300000-id-2659534956/;Centro, Londrina - PR;Centro;60;Apartamento;2;1;1;300000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-54m2-venda-RS230000-id-2655580856/;Centro, Londrina - PR;Centro;54;Apartamento;2;1;1;230000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-56m2-venda-RS180000-id-2661348657/;Rua Sergipe - Centro, Londrina - PR; Centro;56;Apartamento;2;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-brasil-bairros-londrina-com-garagem-73m2-venda-RS220000-id-2668672215/;Vila Brasil, Londrina - PR;Vila Brasil;73;Apartamento;3;1;2;220000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-61m2-venda-RS350000-id-2682220346/;Centro, Londrina - PR;Centro;61;Apartamento;2;1;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-74m2-venda-RS350000-id-2606267362/;Rua Cambará, 670 - Centro, Londrina - PR; Centro;74;Apartamento;2;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-35m2-venda-RS125000-id-2652901169/;Centro, Londrina - PR;Centro;35;Apartamento;1;1;1;125000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-102m2-venda-RS330000-id-2679026758/;Centro, Londrina - PR;Centro;102;Apartamento;3;2;1;330000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-60m2-venda-RS220000-id-2668675725/;Centro, Londrina - PR;Centro;60;Apartamento;2;2;1;220000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-98m2-venda-RS320000-id-91567880/;Rua Goiás, 468 - Centro, Londrina - PR; Centro;98;Apartamento;3;2;1;320000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-64m2-venda-RS340000-id-2623969992/;Centro, Londrina - PR;Centro;64;Apartamento;2;1;1;340000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-26m2-venda-RS244000-id-2661509170/;Centro, Londrina - PR;Centro;26;Apartamento;1;1;1;244000
https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-londrina-com-garagem-118m2-venda-RS340000-id-2636187577/;Rua Professor João Cândido, 333 - Centro, Londrina - PR; Centro;118;Apartamento;4;3;1;340000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-60m2-venda-RS245000-id-2679812396/;Centro, Londrina - PR;Centro;60;Apartamento;2;1;1;245000
https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-guararapes-bairros-londrina-com-garagem-84m2-venda-RS300000-id-2638568300/;Rua Joel Braz de Oliveira, 754 - Jardim Guararapes, Londrina - PR; Jardim Guararapes;84;Casa;3;1;1;300000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-38m2-venda-RS179000-id-2656476159/;Rua Espírito Santo - Centro, Londrina - PR; Centro;38;Apartamento;1;1;1;179000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-60m2-venda-RS170000-id-2624815623/;Centro, Londrina - PR;Centro;60;Apartamento;2;1;;170000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-66m2-venda-RS295000-id-2663147768/;Centro, Londrina - PR;Centro;66;Apartamento;2;2;1;295000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-83m2-venda-RS260000-id-2649943096/;Avenida São Paulo, 682 - Centro, Londrina - PR; Centro;83;Apartamento;3;3;1;260000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-67m2-venda-RS280000-id-2646746255/;Rua Maragogipe - Centro, Londrina - PR; Centro;67;Apartamento;3;1;1;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ipiranga-bairros-londrina-com-garagem-96m2-venda-RS170000-id-2586838578/;Vila Ipiranga, Londrina - PR;Vila Ipiranga;96;Apartamento;2;1;1;170000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-119m2-venda-RS350000-id-2645329443/;California, Londrina - PR;California;119;Casa;2;2;2;350000
https://www.vivareal.com.br/imovel/casa-2-quartos-antares-bairros-londrina-115m2-venda-RS281010-id-2673646911/;Rua Benedito Esteves - Antares, Londrina - PR; Antares;115;Casa;2;1;;281010
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-64m2-venda-RS310000-id-2553278545/;Centro, Londrina - PR;Centro;64;Apartamento;2;1;1;310000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-60m2-venda-RS230000-id-2633177641/;Rua Espírito Santo - Centro, Londrina - PR; Centro;60;Apartamento;2;1;1;230000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-57m2-venda-RS150000-id-2624487144/;Rua Niterói - Centro, Londrina - PR; Centro;57;Apartamento;2;1;;150000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-88m2-venda-RS200000-id-2586059035/;Rua Senador Souza Naves - Centro, Londrina - PR; Centro;88;Apartamento;3;2;;200000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-84m2-venda-RS270000-id-2667829293/;Avenida Rio de Janeiro, 1416 - Centro, Londrina - PR; Centro;84;Apartamento;3;1;1;270000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-45m2-venda-RS175000-id-2639333755/;Centro, Londrina - PR;Centro;45;Apartamento;1;1;1;175000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-100m2-venda-RS350000-id-2568557760/;Rua Brasil, 878 - Centro, Londrina - PR; Centro;100;Apartamento;3;3;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-43m2-venda-RS160000-id-2648188179/;Centro, Londrina - PR;Centro;43;Apartamento;2;1;1;160000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS235000-id-2660133142/;Rua Paranaguá, 552 - Centro, Londrina - PR; Centro;65;Apartamento;2;1;1;235000
https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-interlagos-bairros-londrina-com-garagem-60m2-venda-RS200000-id-2658015359/;Jardim Interlagos, Londrina - PR;Jardim Interlagos;60;Casa;2;1;3;200000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS270000-id-2593757054/;Centro, Londrina - PR;Centro;75;Apartamento;3;2;1;270000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-72m2-venda-RS350000-id-2645317269/;Centro, Londrina - PR;Centro;72;Apartamento;2;1;1;350000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-ideal-bairros-londrina-com-garagem-65m2-venda-RS180000-id-2646243403/;Ideal, Londrina - PR;Ideal;65;Apartamento;3;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-45m2-venda-RS230000-id-2668285726/;Centro, Londrina - PR;Centro;45;Apartamento;2;1;1;230000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-59m2-venda-RS260000-id-2645304744/;Vila Ipiranga, Londrina - PR;Vila Ipiranga;59;Apartamento;3;1;1;260000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-66m2-venda-RS305000-id-2667733822/;Rua Paranaguá, 1082 - Centro, Londrina - PR; Centro;66;Apartamento;2;1;;305000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-47m2-venda-RS230000-id-2668560889/;Centro, Londrina - PR;Centro;47;Apartamento;2;1;1;230000
https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-londrina-130m2-venda-RS320000-id-2581401541/;Rua Piauí, 191 - Centro, Londrina - PR; Centro;130;Apartamento;4;3;;320000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-61m2-venda-RS340000-id-2674492591/;Rua Santos, 1111 - Centro, Londrina - PR; Centro;61;Apartamento;2;2;;340000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-99m2-venda-RS320000-id-2488832820/;Centro, Londrina - PR;Centro;99;Apartamento;3;3;1;320000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-39m2-venda-RS195000-id-2628637905/;Centro, Londrina - PR;Centro;39;Apartamento;1;1;1;195000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-24m2-venda-RS110000-id-2643652532/;Rua Prefeito Hugo Cabral, 389 - Centro, Londrina - PR; Centro;24;Apartamento;1;1;1;110000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-46m2-venda-RS300000-id-2593941459/;Centro, Londrina - PR;Centro;46;Apartamento;2;1;1;300000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-80m2-venda-RS330000-id-2675366805/;Vila Ipiranga, Londrina - PR;Vila Ipiranga;80;Apartamento;3;2;1;330000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-brasil-bairros-londrina-com-garagem-54m2-venda-RS344900-id-2645307651/;Vila Brasil, Londrina - PR;Vila Brasil;54;Apartamento;2;1;1;344900
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-57m2-venda-RS220000-id-2576895454/;Centro, Londrina - PR;Centro;57;Apartamento;2;2;1;220000
https://www.vivareal.com.br/imovel/casa-3-quartos-aeroporto-bairros-londrina-com-garagem-130m2-venda-RS350000-id-2565913687/;Aeroporto, Londrina - PR;Aeroporto;130;Casa;3;2;2;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-68m2-venda-RS330000-id-2668674123/;Centro, Londrina - PR;Centro;68;Apartamento;2;2;1;330000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-77m2-venda-RS250000-id-2561307158/;Rua Pernambuco - Centro, Londrina - PR; Centro;77;Apartamento;3;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-35m2-venda-RS185000-id-2656425586/;Rua Paranaguá, 66 - Centro, Londrina - PR; Centro;35;Apartamento;1;1;1;185000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-99m2-venda-RS210000-id-2606948422/;Centro, Londrina - PR;Centro;99;Apartamento;3;2;1;210000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-91m2-venda-RS310000-id-2668502420/;Rua Borba Gato, 711 - Vila Ipiranga, Londrina - PR; Vila Ipiranga;91;Apartamento;3;3;1;310000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-casoni-bairros-londrina-com-garagem-107m2-venda-RS190000-id-2638434240/;Rua Tupinambás - Casoni, Londrina - PR; Casoni;107;Apartamento;3;1;1;190000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-81m2-venda-RS300000-id-2587335474/;Centro, Londrina - PR;Centro;81;Apartamento;3;2;1;300000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-35m2-venda-RS129000-id-2637223360/;Centro, Londrina - PR;Centro;35;Apartamento;1;1;1;129000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-83m2-venda-RS210000-id-2569274494/;Rua Alagoas - Centro, Londrina - PR; Centro;83;Apartamento;2;1;1;210000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-73m2-venda-RS338000-id-2629665071/;Rua Paranaguá, 805 - Centro, Londrina - PR; Centro;73;Apartamento;3;2;1;338000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-58m2-venda-RS150000-id-2624594842/;Centro, Londrina - PR;Centro;58;Apartamento;2;1;;150000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS200000-id-2678252997/;Centro, Londrina - PR;Centro;70;Apartamento;1;1;1;200000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-75m2-venda-RS200000-id-2585302173/;Centro, Londrina - PR;Centro;75;Apartamento;3;1;;200000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-197m2-venda-RS320000-id-2550128027/;Rua Piauí - Centro, Londrina - PR; Centro;197;Apartamento;3;2;;320000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-90m2-venda-RS320000-id-2646986655/;Rua Fernando de Noronha - Centro, Londrina - PR; Centro;90;Apartamento;3;1;1;320000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-81m2-venda-RS200000-id-2629876886/;Centro, Londrina - PR;Centro;81;Apartamento;2;1;;200000
https://www.vivareal.com.br/imovel/casa-2-quartos-antares-bairros-londrina-256m2-venda-RS281010-id-2673710249/;Antares, Londrina - PR;Antares;256;Casa;2;1;;281010
https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-londrina-com-garagem-160m2-venda-RS300000-id-2650226406/;Rua Piauí, 191 - Centro, Londrina - PR; Centro;160;Apartamento;4;2;1;300000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-43m2-venda-RS120000-id-2668671124/;Centro, Londrina - PR;Centro;43;Apartamento;1;1;;120000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-102m2-venda-RS350000-id-2560284377/;Rua Pará, 720 - Centro, Londrina - PR; Centro;102;Apartamento;3;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-38m2-venda-RS160000-id-2672890175/;Centro, Londrina - PR;Centro;38;Apartamento;1;1;1;160000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-67m2-venda-RS220000-id-2599012379/;Rua Prefeito Hugo Cabral - Centro, Londrina - PR; Centro;67;Apartamento;3;2;1;220000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-33m2-venda-RS140000-id-2658748459/;Rua Mato Grosso - Centro, Londrina - PR; Centro;33;Apartamento;1;1;;140000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-75m2-venda-RS290000-id-2570400756/;Centro, Londrina - PR;Centro;75;Apartamento;2;1;;290000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-84m2-venda-RS240000-id-2651774126/;Centro, Londrina - PR;Centro;84;Apartamento;3;3;1;240000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-160m2-venda-RS318000-id-2558666055/;Centro, Londrina - PR;Centro;160;Apartamento;3;2;1;318000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-135m2-venda-RS350000-id-2645319631/;Rua Pio XII, 97 - Centro, Londrina - PR; Centro;135;Apartamento;3;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-29m2-venda-RS235000-id-2657271067/;Rua Belo Horizonte - Centro, Londrina - PR; Centro;29;Apartamento;1;1;1;235000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-180m2-venda-RS340000-id-2659854375/;Rua Professor João Cândido - Centro, Londrina - PR; Centro;180;Apartamento;3;3;1;340000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-154m2-venda-RS350000-id-2623905626/;Rua Comandante Rhul - California, Londrina - PR; California;154;Casa;2;2;3;350000
https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-perola-bairros-londrina-com-garagem-77m2-venda-RS330000-id-2667591612/;Jardim Pérola, Londrina - PR;Jardim Pérola;77;Casa;3;1;1;330000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-27m2-venda-RS250000-id-2669152797/;Centro, Londrina - PR;Centro;27;Apartamento;1;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-56m2-venda-RS180000-id-2658649440/;Rua Sergipe, 829 - Centro, Londrina - PR; Centro;56;Apartamento;2;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-96m2-venda-RS350000-id-2572772966/;Avenida Juscelino Kubitschek, 1479 - Vila Ipiranga, Londrina - PR; Vila Ipiranga;96;Apartamento;3;2;1;350000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-70m2-venda-RS250000-id-2650186873/;Rua Capitão João Busse, 607 - California, Londrina - PR; California;70;Casa;2;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-88m2-venda-RS280000-id-2656991301/;Vila Ipiranga, Londrina - PR;Vila Ipiranga;88;Apartamento;3;2;;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-48m2-venda-RS165000-id-2643317854/;Cidade Industrial 2, Londrina - PR;Cidade Industrial 2;48;Apartamento;2;1;1;165000
https://www.vivareal.com.br/imovel/casa-3-quartos-londrina-com-garagem-118m2-venda-RS300000-id-2648661845/;Rua Paulo Boszczowski - Distrito de Warta, Londrina - PR; Distrito de Warta;118;Casa;3;1;2;300000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-90m2-venda-RS299550-id-2683229537/;Rua Pernambuco, 100 - Centro, Londrina - PR; Centro;90;Apartamento;3;3;1;299550
https://www.vivareal.com.br/imovel/casa-2-quartos-vila-nova-bairros-londrina-com-garagem-146m2-venda-RS220000-id-2668669645/;Vila Nova, Londrina - PR;Vila Nova;146;Casa;2;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-69m2-venda-RS250000-id-2581807373/;Rua Paranaguá - Centro, Londrina - PR; Centro;69;Apartamento;3;2;1;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-60m2-venda-RS250000-id-2650164142/;Centro, Londrina - PR;Centro;60;Apartamento;2;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-96m2-venda-RS350000-id-2604029778/;Centro, Londrina - PR;Centro;96;Apartamento;3;1;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-86m2-venda-RS330000-id-2655633673/;Centro, Londrina - PR;Centro;86;Apartamento;2;1;1;330000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-76m2-venda-RS250000-id-2639861803/;Centro, Londrina - PR;Centro;76;Apartamento;2;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-60m2-venda-RS350000-id-2656805303/;Rua Santos - Centro, Londrina - PR; Centro;60;Apartamento;2;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-63m2-venda-RS305000-id-2629222071/;Centro, Londrina - PR;Centro;63;Apartamento;2;1;1;305000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-126m2-venda-RS320000-id-2566832688/;Vila Ipiranga, Londrina - PR;Vila Ipiranga;126;Apartamento;3;3;2;320000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-63m2-venda-RS240000-id-2664349107/;California, Londrina - PR;California;63;Casa;2;1;2;240000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-49m2-venda-RS180000-id-2492781533/;Rua Espírito Santo - Centro, Londrina - PR; Centro;49;Apartamento;1;1;;180000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-118m2-venda-RS250000-id-2660138666/;Rua Professor João Cândido, 333 - Centro, Londrina - PR; Centro;118;Apartamento;3;2;;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-96m2-venda-RS350000-id-2649090338/;Rua Santa Catarina, 185 - Centro, Londrina - PR; Centro;96;Apartamento;3;2;1;350000
https://www.vivareal.com.br/imovel/casa-3-quartos-ideal-bairros-londrina-com-garagem-70m2-venda-RS264000-id-2676072599/;Ideal, Londrina - PR;Ideal;70;Casa;3;1;2;264000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-110m2-venda-RS320000-id-2645335891/;Centro, Londrina - PR;Centro;110;Apartamento;3;3;1;320000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-35m2-venda-RS129000-id-2668675724/;Centro, Londrina - PR;Centro;35;Apartamento;1;1;;129000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-46m2-venda-RS290000-id-2670132198/;Centro, Londrina - PR;Centro;46;Apartamento;2;1;1;290000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-29m2-venda-RS260000-id-2624501702/;Centro, Londrina - PR;Centro;29;Apartamento;1;1;1;260000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-32m2-venda-RS150000-id-2568058151/;Rua Sergipe - Centro, Londrina - PR; Centro;32;Apartamento;1;1;;150000
https://www.vivareal.com.br/imovel/casa-3-quartos-recreio-bairros-londrina-com-garagem-90m2-venda-RS270000-id-2645309627/;Recreio, Londrina - PR;Recreio;90;Casa;3;1;2;270000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-100m2-venda-RS350000-id-2566454787/;California, Londrina - PR;California;100;Casa;2;3;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS280000-id-2645333024/;Centro, Londrina - PR;Centro;65;Apartamento;2;1;1;280000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-119m2-venda-RS315000-id-2618387627/;California, Londrina - PR;California;119;Casa;2;2;2;315000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-46m2-venda-RS120000-id-2668674114/;Centro, Londrina - PR;Centro;46;Apartamento;1;1;;120000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-ideal-bairros-londrina-48m2-venda-RS195000-id-2661280777/;Ideal, Londrina - PR;Ideal;48;Apartamento;2;1;;195000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-40m2-venda-RS110000-id-2624488312/;Rua Prefeito Hugo Cabral - Centro, Londrina - PR; Centro;40;Apartamento;1;1;;110000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-49m2-venda-RS170000-id-2651679679/;Rua Amapá - Centro, Londrina - PR; Centro;49;Apartamento;2;1;1;170000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-casoni-bairros-londrina-com-garagem-119m2-venda-RS180000-id-2614692721/;Casoni, Londrina - PR;Casoni;119;Apartamento;3;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-antares-bairros-londrina-com-garagem-55m2-venda-RS240000-id-2567698012/;Avenida São João, 1329 - Antares, Londrina - PR; Antares;55;Apartamento;3;1;1;240000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-35m2-venda-RS110000-id-2589240262/;Centro, Londrina - PR;Centro;35;Apartamento;1;1;;110000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-45m2-venda-RS293000-id-2646605166/;Rua Brasil - Centro, Londrina - PR; Centro;45;Apartamento;1;1;1;293000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-46m2-venda-RS260000-id-2660282493/;Cidade Industrial 2, Londrina - PR;Cidade Industrial 2;46;Apartamento;2;1;1;260000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-37m2-venda-RS265000-id-2633671465/;Avenida Higienópolis - Centro, Londrina - PR; Centro;37;Apartamento;1;1;1;265000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-73m2-venda-RS210000-id-2624575884/;Cidade Industrial 2, Londrina - PR;Cidade Industrial 2;73;Apartamento;2;1;1;210000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-101m2-venda-RS330000-id-2664995550/;Centro, Londrina - PR;Centro;101;Apartamento;3;2;1;330000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-110m2-venda-RS334000-id-2673660413/;Rua Cambará - Centro, Londrina - PR; Centro;110;Apartamento;3;3;2;334000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-93m2-venda-RS280000-id-2654330017/;Rua Capitão João Busse, 607 - California, Londrina - PR; California;93;Casa;2;1;3;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS250000-id-2653352744/;Centro, Londrina - PR;Centro;75;Apartamento;2;2;1;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-30m2-venda-RS235000-id-2631279187/;Centro, Londrina - PR;Centro;30;Apartamento;1;1;1;235000
